time;ax;ay;az;aT
38.1500;-0.1846;-1.7524;-0.0440;1.763
38.1660;-0.1647;-1.7315;-0.0630;1.740
38.1680;-0.1928;-1.6957;-0.1347;1.712
38.1680;-0.2165;-1.6925;-0.1634;1.714
38.1740;-0.2502;-1.6835;-0.1589;1.709
38.1760;-0.3131;-1.6451;-0.0828;1.677
38.1790;-0.3238;-1.6296;-0.0214;1.662
38.1840;-0.2870;-1.6087;0.0876;1.636
38.1900;-0.2648;-1.5825;0.2586;1.625
38.1940;-0.2472;-1.5226;0.3910;1.591
38.1990;-0.2053;-1.4295;0.5137;1.533
38.2070;-0.1915;-1.3944;0.6125;1.535
38.2090;-0.1478;-1.3122;0.6731;1.482
38.2140;-0.1126;-1.2215;0.6716;1.398
38.2200;-0.0522;-1.2322;0.6416;1.390
38.2250;-0.0147;-1.2486;0.6406;1.403
38.2290;0.0282;-1.1795;0.5727;1.311
38.2350;0.0763;-1.1207;0.5242;1.240
38.2480;0.1915;-1.0576;0.4710;1.173
38.2480;0.1676;-0.9710;0.4084;1.067
38.2500;0.1335;-0.8753;0.3603;0.956
38.2690;0.1945;-0.8041;0.2216;0.856
38.2690;0.1446;-0.7146;0.1118;0.738
38.2700;0.1895;-0.6785;0.0263;0.705
38.2750;0.1953;-0.5858;-0.1355;0.632
38.2760;0.2340;-0.5321;-0.3113;0.659
38.2800;0.2150;-0.5077;-0.4532;0.714
38.2850;0.2251;-0.5030;-0.6475;0.850
38.2910;0.2401;-0.4315;-0.7649;0.910
38.2950;0.2413;-0.3408;-0.8870;0.980
38.3000;0.2668;-0.3074;-0.9804;1.062
38.3070;0.2734;-0.2210;-1.0211;1.080
38.3100;0.2852;-0.1628;-1.0666;1.116
38.3150;0.2640;-0.1086;-1.1267;1.162
38.3210;0.2813;-0.1302;-1.1534;1.194
38.3250;0.3036;-0.0840;-1.1372;1.180
38.3300;0.3454;-0.0420;-1.0781;1.133
38.3360;0.3443;-0.0423;-0.9762;1.036
38.3480;0.3286;-0.0181;-0.8794;0.939
38.3480;0.3462;-0.0268;-0.7685;0.843
38.3500;0.3448;-0.0355;-0.5955;0.689
38.3680;0.3576;-0.0297;-0.4228;0.555
38.3680;0.3560;-0.0432;-0.3316;0.488
38.3690;0.3161;-0.0139;-0.2022;0.375
38.3710;0.3240;-0.0136;-0.1542;0.359
38.3760;0.2604;-0.0468;-0.1636;0.311
38.3810;0.1639;-0.0467;-0.2112;0.271
38.3860;0.1347;-0.0371;-0.1535;0.208
38.3910;0.0915;-0.0418;-0.2203;0.242
38.3960;0.0485;-0.0368;-0.2535;0.261
38.4010;-0.0182;-0.0411;-0.2629;0.267
38.4070;-0.0419;-0.0786;-0.2053;0.224
38.4110;0.0060;-0.1444;-0.1049;0.179
38.4160;-0.0516;-0.1665;-0.0955;0.199
38.4210;-0.1043;-0.1740;-0.0480;0.208
38.4260;-0.1421;-0.1620;-0.0006;0.216
38.4310;-0.2082;-0.1690;0.1040;0.288
38.4360;-0.2356;-0.1425;0.1847;0.332
38.4480;-0.3104;-0.1399;0.2604;0.429
38.4490;-0.2942;-0.1568;0.3026;0.450
38.4510;-0.3064;-0.1407;0.3115;0.459
38.4690;-0.2897;-0.1060;0.3204;0.445
38.4690;-0.2681;-0.1054;0.3533;0.456
38.4700;-0.3420;-0.1292;0.3002;0.473
38.4750;-0.2628;-0.1105;0.2713;0.394
38.4770;-0.2555;-0.0777;0.1994;0.333
38.4820;-0.2963;-0.0547;0.1611;0.342
38.4870;-0.3276;-0.0176;0.1181;0.349
38.4920;-0.3494;0.0383;0.0991;0.365
38.4970;-0.3524;0.0990;0.0275;0.367
38.5020;-0.3222;0.1068;-0.0247;0.340
38.5080;-0.3019;0.1479;-0.0721;0.344
38.5120;-0.2821;0.1504;-0.1911;0.372
38.5170;-0.2104;0.1815;-0.2478;0.372
38.5240;-0.2112;0.1837;-0.3522;0.450
38.5270;-0.1887;0.1954;-0.4707;0.543
38.5320;-0.1332;0.2121;-0.5222;0.579
38.5380;-0.0304;0.2480;-0.5498;0.604
38.5430;-0.0286;0.2506;-0.5821;0.634
38.5470;-0.0175;0.2917;-0.5523;0.625
38.5520;0.0174;0.3522;-0.5130;0.623
38.5650;0.0522;0.3508;-0.5025;0.615
38.5660;0.0198;0.3929;-0.4874;0.626
38.5680;-0.0032;0.4117;-0.4724;0.627
38.5840;-0.0118;0.4406;-0.4815;0.653
38.5850;0.0133;0.4126;-0.4620;0.620
38.5850;0.0768;0.3897;-0.4330;0.588
38.5880;0.0976;0.3957;-0.3516;0.538
38.5930;0.0521;0.3923;-0.2989;0.496
38.5980;0.0742;0.3794;-0.2320;0.451
38.6030;0.0343;0.3760;-0.2321;0.443
38.6080;0.0043;0.4013;-0.1366;0.424
38.6130;0.0029;0.4363;-0.1225;0.453
38.6180;-0.0418;0.4949;-0.0653;0.501
38.6240;-0.0533;0.5247;-0.0799;0.533
38.6280;-0.0890;0.5257;-0.1041;0.543
38.6330;-0.0770;0.5073;-0.0612;0.517
38.6480;-0.0703;0.5364;-0.0756;0.546
38.6480;-0.0639;0.5414;-0.1092;0.556
38.6500;-0.1056;0.4889;-0.2048;0.540
38.6720;-0.1235;0.5511;-0.2238;0.608
38.6740;-0.1272;0.5512;-0.2379;0.614
38.6740;-0.1215;0.5418;-0.2234;0.599
38.6750;-0.1782;0.6232;-0.2089;0.681
38.6760;-0.2303;0.6711;-0.2278;0.745
38.6790;-0.2011;0.7331;-0.2276;0.794
38.6840;-0.1719;0.7281;-0.1987;0.774
38.6880;-0.2430;0.7182;-0.2224;0.790
38.6940;-0.2710;0.7081;-0.2221;0.790
38.6980;-0.2557;0.6831;-0.2170;0.761
38.7040;-0.2501;0.6820;-0.1974;0.753
38.7090;-0.2254;0.6759;-0.1683;0.732
38.7140;-0.2248;0.6793;-0.1870;0.740
38.7190;-0.2484;0.6922;-0.1817;0.758
38.7250;-0.1959;0.7147;-0.1334;0.753
38.7290;-0.1725;0.7373;-0.0613;0.760
38.7340;-0.1593;0.7359;-0.0753;0.757
38.7490;-0.1035;0.7297;-0.0653;0.740
38.7500;-0.1009;0.7473;-0.0076;0.754
38.7510;-0.0988;0.7551;0.0311;0.762
38.7680;-0.0685;0.7530;0.0555;0.758
38.7690;-0.0483;0.7073;0.0225;0.709
38.7690;-0.0524;0.6993;-0.0006;0.701
38.7700;-0.0474;0.7383;-0.0092;0.740
38.7750;-0.0525;0.7143;-0.0845;0.721
38.7800;-0.0433;0.7328;-0.2360;0.771
38.7850;-0.0007;0.7557;-0.4160;0.863
38.7920;-0.0582;0.7354;-0.5766;0.936
38.7950;-0.0767;0.7058;-0.7036;1.000
38.7990;-0.1181;0.7342;-0.7158;1.032
38.8050;-0.1107;0.7298;-0.7378;1.044
38.8100;-0.1405;0.7549;-0.8173;1.121
38.8140;-0.1314;0.7186;-0.8108;1.091
38.8200;-0.1262;0.6927;-0.7616;1.037
38.8250;-0.1013;0.6772;-0.6648;0.954
38.8300;-0.1333;0.7339;-0.6304;0.977
38.8350;-0.1841;0.7003;-0.5818;0.929
38.8490;-0.1915;0.6861;-0.4999;0.870
38.8500;-0.2275;0.7056;-0.4516;0.868
38.8510;-0.2778;0.7108;-0.3412;0.836
38.8550;-0.2709;0.7205;-0.3122;0.831
38.8670;-0.2881;0.7109;-0.2832;0.818
38.8680;-0.3201;0.7300;-0.2542;0.837
38.8700;-0.3145;0.7635;-0.2492;0.863
38.8750;-0.3527;0.7586;-0.2967;0.888
38.8800;-0.3290;0.7585;-0.3106;0.883
38.8850;-0.3105;0.7490;-0.2719;0.855
38.8910;-0.3066;0.7252;-0.1711;0.806
38.8950;-0.2838;0.7395;-0.0896;0.797
38.9000;-0.2852;0.7489;-0.0941;0.807
38.9060;-0.2866;0.7678;-0.0939;0.825
38.9110;-0.3020;0.8059;-0.0315;0.861
38.9150;-0.2836;0.8104;0.0643;0.861
38.9200;-0.2792;0.8242;0.1122;0.877
38.9280;-0.2507;0.8523;0.1027;0.894
38.9300;-0.2840;0.8276;0.1697;0.891
38.9360;-0.2738;0.8362;0.1792;0.898
38.9490;-0.2535;0.8924;0.1266;0.936
38.9500;-0.3235;1.0152;0.0072;1.066
38.9520;-0.3542;1.1328;-0.0595;1.188
38.9580;-0.4227;1.2264;-0.0783;1.300
38.9720;-0.4676;1.2530;0.0177;1.337
38.9730;-0.4900;1.2558;0.0227;1.348
38.9740;-0.3996;1.2165;0.1999;1.296
38.9760;-0.1962;1.1255;0.2762;1.175
38.9810;0.0156;1.0404;0.4527;1.135
38.9860;0.1407;0.9707;0.5522;1.126
38.9920;0.1618;0.8971;0.7327;1.170
38.9960;0.1085;0.8527;0.9223;1.261
39.0010;-0.0050;0.8325;1.1020;1.381
39.0080;-0.1170;0.8314;1.2813;1.532
39.0120;-0.2042;0.8875;1.4126;1.681
39.0160;-0.1954;0.8857;1.4674;1.725
39.0220;-0.1726;0.8258;1.5318;1.749
39.0270;-0.0928;0.7460;1.5629;1.734
39.0310;-0.0177;0.6988;1.5463;1.697
39.0360;-0.0144;0.6414;1.5012;1.633
39.0500;-0.0974;0.6026;1.4324;1.557
39.0500;-0.1803;0.5873;1.3973;1.526
39.0720;-0.3064;0.5815;1.3479;1.500
39.0730;-0.3798;0.5998;1.2603;1.446
39.0740;-0.4485;0.5655;1.2445;1.439
39.0740;-0.5461;0.5360;1.1857;1.411
39.0760;-0.5623;0.4683;1.1700;1.380
39.0830;-0.5306;0.4055;1.1544;1.334
39.0840;-0.4848;0.3234;1.1388;1.279
39.0870;-0.4200;0.2703;1.0563;1.168
39.0960;-0.4415;0.2223;0.9786;1.096
39.0980;-0.4102;0.1504;1.0492;1.137
39.1020;-0.3692;0.1027;1.0671;1.134
39.1090;-0.3372;0.0212;1.1616;1.210
39.1120;-0.2281;-0.0464;1.2129;1.235
39.1170;-0.1519;-0.1004;1.1831;1.197
39.1230;-0.0890;-0.2078;1.1773;1.199
39.1280;-0.0676;-0.2445;1.1479;1.176
39.1320;-0.0734;-0.2586;1.1617;1.192
39.1380;-0.0301;-0.3075;1.0944;1.137
39.1490;-0.1104;-0.2906;1.0036;1.051
39.1490;-0.1136;-0.3084;0.9131;0.970
39.1530;-0.1355;-0.2699;0.7561;0.814
39.1670;-0.1811;-0.2709;0.6043;0.687
39.1670;-0.1883;-0.3162;0.5583;0.669
39.1680;-0.1477;-0.3339;0.4360;0.569
39.1730;-0.1840;-0.3528;0.3191;0.510
39.1780;-0.2353;-0.3581;0.1260;0.447
39.1830;-0.1915;-0.3834;-0.0283;0.430
39.1880;-0.1200;-0.4045;-0.1439;0.446
39.1930;-0.1456;-0.3971;-0.3214;0.531
39.1980;-0.0480;-0.3755;-0.3981;0.549
39.2030;-0.0188;-0.4111;-0.4794;0.632
39.2090;0.0524;-0.4704;-0.6611;0.813
39.2130;0.1757;-0.4951;-0.7040;0.878
39.2180;0.2366;-0.5523;-0.7232;0.940
39.2260;0.3214;-0.5795;-0.5561;0.865
39.2280;0.4064;-0.6440;-0.4756;0.898
39.2330;0.4823;-0.6881;-0.4672;0.961
39.2380;0.4774;-0.7313;-0.3156;0.929
39.2430;0.5067;-0.7735;-0.1932;0.945
39.2480;0.5893;-0.8581;0.0293;1.041
39.2530;0.6819;-0.9232;0.2228;1.169
39.2670;0.6505;-1.0124;0.3109;1.243
39.2680;0.6193;-1.0970;0.3702;1.313
39.2680;0.6745;-1.1530;0.4056;1.396
39.2850;0.7393;-1.1804;0.4314;1.458
39.2860;0.7609;-1.2131;0.4526;1.502
39.2870;0.7247;-1.2701;0.4022;1.517
39.2900;0.6931;-1.3270;0.3327;1.534
39.2940;0.7093;-1.3600;0.2442;1.553
39.2990;0.6823;-1.4263;0.2132;1.595
39.3040;0.6407;-1.4304;0.1345;1.573
39.3090;0.6132;-1.4679;0.0702;1.592
39.3140;0.5951;-1.4907;0.0059;1.605
39.3190;0.6248;-1.5472;-0.1395;1.674
39.3260;0.6162;-1.6030;-0.2132;1.731
39.3290;0.6175;-1.6724;-0.3108;1.810
39.3340;0.6335;-1.7363;-0.3177;1.875
39.3400;0.6355;-1.7415;-0.3393;1.885
39.3490;0.6141;-1.7406;-0.3613;1.881
39.3500;0.5788;-1.6855;-0.3023;1.808
39.3700;0.5101;-1.5813;-0.1817;1.671
39.3710;0.4844;-1.5476;-0.1285;1.627
39.3720;0.5252;-1.5183;-0.0134;1.607
39.3720;0.5989;-1.5702;0.0490;1.681
39.3770;0.6382;-1.5411;0.1354;1.673
39.3800;0.5907;-1.4981;0.1166;1.615
39.3850;0.5471;-1.3934;0.0980;1.500
39.3900;0.5219;-1.3992;-0.0161;1.493
39.3950;0.4624;-1.3479;-0.1060;1.429
39.4000;0.4501;-1.3302;-0.1766;1.415
39.4050;0.4324;-1.2695;-0.2376;1.362
39.4110;0.4377;-1.1992;-0.1980;1.292
39.4150;0.3989;-1.2006;-0.2827;1.296
39.4200;0.3594;-1.1348;-0.3818;1.250
39.4260;0.3673;-1.1309;-0.3995;1.254
39.4300;0.3701;-1.1316;-0.4698;1.280
39.4350;0.4013;-1.1464;-0.3966;1.278
39.4500;0.4178;-1.1987;-0.4098;1.334
39.4510;0.4289;-1.1877;-0.3419;1.308
39.4530;0.2483;-1.0514;-0.1739;1.094
39.4720;0.2345;-0.9674;-0.2502;1.026
39.4720;0.3216;-0.9021;-0.2021;0.979
39.4730;0.2752;-0.9133;-0.0872;0.958
39.4730;0.1959;-0.8670;-0.0538;0.890
39.4770;0.1126;-0.7972;-0.0825;0.809
39.4810;0.0402;-0.7519;-0.1255;0.763
39.4850;-0.0123;-0.7359;-0.2066;0.764
39.4930;-0.1312;-0.7681;-0.2396;0.815
39.4960;-0.1446;-0.7530;-0.2677;0.812
39.5010;-0.1387;-0.6999;-0.2957;0.772
39.5090;-0.0804;-0.6521;-0.3714;0.755
39.5110;-0.0081;-0.6094;-0.3081;0.683
39.5160;0.0157;-0.5382;-0.3358;0.635
39.5210;-0.0802;-0.5244;-0.4160;0.674
39.5270;-0.0800;-0.5201;-0.3766;0.647
39.5310;-0.0843;-0.5109;-0.2513;0.576
39.5360;-0.2181;-0.5348;-0.0257;0.578
39.5500;-0.1280;-0.4965;0.0419;0.514
39.5510;0.0478;-0.4249;-0.1154;0.443
39.5520;-0.0100;-0.3871;-0.2438;0.458
39.5560;-0.1287;-0.3443;-0.2526;0.446
39.5720;-0.1790;-0.3155;-0.1803;0.405
39.5730;-0.2429;-0.2959;-0.0747;0.390
39.5740;-0.2586;-0.2665;0.0306;0.373
39.5790;-0.2163;-0.2224;-0.0078;0.310
39.5820;-0.1641;-0.2309;0.0494;0.288
39.5860;-0.1499;-0.1822;0.1640;0.287
39.5940;-0.0973;-0.2197;0.1254;0.271
39.5960;-0.0400;-0.1808;0.0773;0.201
39.6010;0.0361;-0.1899;0.0581;0.202
39.6100;0.0737;-0.2087;0.0819;0.236
39.6110;0.0825;-0.2900;0.1393;0.332
39.6170;0.0573;-0.2573;0.2495;0.363
39.6220;0.0070;-0.2063;0.3169;0.378
39.6270;0.0414;-0.1081;0.1453;0.186
39.6320;0.0319;0.0568;0.3375;0.344
39.6390;0.0205;0.0391;0.1567;0.163
39.6500;0.1376;-0.0605;0.0433;0.156
39.6510;0.1730;-0.1413;0.0977;0.244
39.6520;0.1599;-0.0982;0.0373;0.191
39.6690;0.0798;-0.0844;-0.1471;0.187
39.6700;0.0717;-0.0084;-0.1782;0.192
39.6700;0.1213;0.0198;-0.2572;0.285
39.6730;0.1716;0.0007;-0.4129;0.447
39.6770;0.2274;0.0492;-0.4107;0.472
39.6820;0.2218;0.0171;-0.4662;0.517
39.6880;0.2359;0.0383;-0.3497;0.424
39.6940;0.2166;0.0600;-0.3435;0.410
39.6980;0.2116;0.0866;-0.2512;0.340
39.7030;0.2826;0.0461;-0.1973;0.348
39.7080;0.4202;0.0007;-0.2103;0.470
39.7130;0.3997;0.0363;-0.1371;0.424
39.7180;0.3359;0.0523;-0.1403;0.368
39.7220;0.3197;0.0724;-0.2533;0.414
39.7280;0.2845;0.1209;-0.1653;0.351
39.7330;0.2058;0.1692;-0.2398;0.358
39.7380;0.2183;0.1980;-0.4242;0.516
39.7520;0.2076;0.1884;-0.4457;0.527
39.7520;0.1738;0.1691;-0.5056;0.561
39.7540;0.1408;0.1884;-0.5559;0.604
39.7690;0.1082;0.2082;-0.4868;0.540
39.7710;0.0561;0.1950;-0.5709;0.606
39.7710;0.0761;0.1824;-0.6695;0.698
39.7740;0.1153;0.1754;-0.5721;0.609
39.7810;0.1973;0.1355;-0.5610;0.610
39.7830;0.2461;0.0533;-0.5694;0.623
39.7880;0.2471;0.0292;-0.4536;0.517
39.7950;0.2390;0.0775;-0.3715;0.449
39.7980;0.2173;0.0924;-0.3376;0.412
39.8040;0.2152;0.0932;-0.2560;0.347
39.8100;0.1514;0.1182;-0.1650;0.253
39.8140;0.1074;0.1529;-0.1508;0.240
39.8180;0.0589;0.2019;-0.0840;0.226
39.8240;0.0157;0.2219;0.0066;0.223
39.8290;-0.0511;0.2606;0.0494;0.270
39.8340;-0.0695;0.2986;0.0158;0.307
39.8390;-0.1066;0.2451;0.0541;0.273
39.8510;-0.0720;0.2533;0.0495;0.268
39.8520;-0.0613;0.2463;0.0260;0.255
39.8540;-0.0081;0.2674;-0.0403;0.271
39.8720;0.0061;0.2208;-0.0919;0.239
39.8730;0.0101;0.2360;-0.1911;0.304
39.8730;0.0517;0.2368;-0.2853;0.374
39.8740;0.0685;0.2521;-0.3506;0.437
39.8800;0.0464;0.2917;-0.3968;0.495
39.8840;0.0862;0.3175;-0.3761;0.500
39.8890;0.0729;0.3535;-0.4417;0.570
39.8950;0.0692;0.3660;-0.4022;0.548
39.8990;0.0563;0.3884;-0.3771;0.544
39.9040;0.0630;0.3775;-0.4000;0.554
39.9120;0.1087;0.3429;-0.4566;0.581
39.9140;0.1171;0.3802;-0.3840;0.553
39.9190;0.1555;0.4366;-0.3117;0.559
39.9270;0.1664;0.4068;-0.3399;0.556
39.9300;0.1591;0.3670;-0.2294;0.461
39.9350;0.1811;0.3364;-0.1907;0.427
39.9400;0.2468;0.3340;-0.2620;0.491
39.9450;0.2126;0.3650;-0.2853;0.510
39.9500;0.2172;0.4152;-0.3040;0.559
39.9550;0.1886;0.4270;-0.3082;0.559
39.9600;0.1840;0.4532;-0.2455;0.547
39.9700;0.1505;0.4599;-0.2832;0.561
39.9710;0.1546;0.4424;-0.3016;0.557
40.0000;0.1148;0.4345;-0.3821;0.590
40.0000;0.1172;0.4218;-0.5150;0.676
40.0010;0.1138;0.4618;-0.5519;0.729
40.0020;0.1049;0.4734;-0.5889;0.763
40.0020;0.1531;0.4278;-0.5876;0.743
40.0030;0.1436;0.4111;-0.5672;0.715
40.0060;0.1487;0.3612;-0.5709;0.692
40.0120;0.1309;0.3593;-0.5507;0.670
40.0150;0.1190;0.3384;-0.5212;0.633
40.0210;0.1172;0.3419;-0.4344;0.565
40.0260;0.1497;0.2836;-0.4532;0.555
40.0310;0.1348;0.2689;-0.4626;0.552
40.0360;0.1300;0.2830;-0.3907;0.500
40.0410;0.1257;0.3547;-0.3430;0.509
40.0510;0.1554;0.4549;-0.3575;0.599
40.0520;0.1330;0.6264;-0.3241;0.718
40.0560;0.0871;0.8645;-0.3481;0.936
40.0710;0.0315;1.1117;-0.3050;1.153
40.0720;0.1280;1.1574;-0.1853;1.179
40.0720;0.2991;1.0786;-0.0943;1.123
40.0770;0.4866;0.8660;0.0016;0.993
40.0810;0.6809;0.5580;0.0259;0.881
40.0860;0.9400;0.3182;0.0261;0.993
40.0920;1.0071;0.1419;-0.0122;1.017
40.0960;0.9361;0.1105;0.0208;0.943
40.1010;0.7381;0.1713;0.0676;0.761
40.1060;0.5669;0.2138;0.1329;0.620
40.1120;0.3941;0.2809;0.2408;0.541
40.1160;0.1765;0.3245;0.3338;0.498
40.1210;0.0813;0.4061;0.4313;0.598
40.1270;0.0506;0.4342;0.5000;0.664
40.1310;0.0788;0.4707;0.5594;0.735
40.1360;0.0546;0.5824;0.6430;0.869
40.1420;-0.0415;0.6347;0.4402;0.773
40.1470;-0.0658;0.5943;0.3146;0.676
40.1510;-0.0519;0.5379;0.1946;0.574
40.1580;-0.0241;0.5279;0.1422;0.547
40.1690;-0.1467;0.5548;0.1574;0.595
40.1700;-0.2237;0.5567;-0.0422;0.601
40.1720;-0.1876;0.5054;-0.3368;0.636
40.1900;-0.2346;0.4786;-0.4015;0.667
40.1910;-0.1355;0.4721;-0.4807;0.687
40.1920;-0.0195;0.4482;-0.4550;0.639
40.1950;0.1662;0.4360;-0.3963;0.612
40.1970;0.2545;0.3638;-0.4961;0.666
40.2020;0.2176;0.3086;-0.3813;0.537
40.2070;0.2426;0.1841;-0.0426;0.308
40.2120;0.2716;0.1194;0.2855;0.412
40.2170;0.2998;0.1139;0.4692;0.568
40.2220;0.3278;0.1292;0.5374;0.643
40.2280;0.2991;0.1074;0.6530;0.726
40.2320;0.2619;0.0769;0.8016;0.847
40.2370;0.2455;0.0659;0.9355;0.969
40.2420;0.2019;-0.0027;1.0692;1.088
40.2530;0.1118;-0.1246;1.1933;1.205
40.2530;0.0278;-0.1994;1.1980;1.215
40.2580;-0.1170;-0.1462;1.1263;1.142
40.2740;0.0276;-0.1807;1.2321;1.246
40.2750;0.0770;-0.3507;1.0129;1.075
40.2750;-0.0162;-0.4689;0.6843;0.830
40.2800;-0.0365;-0.4778;0.6623;0.817
40.2820;-0.0227;-0.4824;0.5592;0.739
40.2870;-0.0514;-0.4637;0.4277;0.633
40.2950;-0.1081;-0.3019;0.3968;0.510
40.2980;-0.2122;-0.1693;0.3756;0.463
40.3020;-0.2590;-0.0610;0.2637;0.375
40.3080;-0.1198;-0.0870;0.2668;0.305
40.3130;0.1143;-0.2089;0.2461;0.342
40.3180;0.1798;-0.3404;0.2639;0.467
40.3230;0.1385;-0.3907;0.2291;0.474
40.3280;0.0575;-0.4171;0.3045;0.520
40.3330;-0.0351;-0.4053;0.3657;0.547
40.3380;-0.1535;-0.4463;0.4173;0.630
40.3530;-0.2208;-0.4447;0.2969;0.579
40.3530;-0.2224;-0.4433;0.1530;0.519
40.3580;-0.1579;-0.5041;0.0762;0.534
40.3590;-0.0222;-0.5934;0.0999;0.602
40.3740;0.1276;-0.5919;0.0041;0.606
40.3750;0.2246;-0.6095;-0.2064;0.682
40.3750;0.1691;-0.6411;-0.3402;0.745
40.3800;0.0422;-0.6195;-0.1392;0.636
40.3840;-0.0418;-0.6218;0.0806;0.628
40.3890;-0.0834;-0.5815;0.0038;0.587
40.3960;-0.1444;-0.5173;-0.4411;0.695
40.3990;-0.0849;-0.5520;-0.7760;0.956
40.4040;-0.0098;-0.7474;-0.6998;1.024
40.4090;-0.0677;-0.9366;-0.3945;1.019
40.4140;-0.2019;-1.0724;-0.1519;1.102
40.4190;-0.2600;-1.1270;0.0044;1.157
40.4240;-0.3285;-1.1963;0.0986;1.245
40.4290;-0.3319;-1.1947;0.2360;1.262
40.4340;-0.2665;-1.1845;0.3545;1.265
40.4390;-0.2325;-1.1803;0.3348;1.249
40.4530;-0.2334;-1.1247;0.4542;1.235
40.4540;-0.2353;-1.1378;0.7222;1.368
40.4590;-0.1758;-1.2436;0.9522;1.576
40.4600;-0.0788;-1.2793;1.0582;1.662
40.4750;0.0083;-1.3547;1.0401;1.708
40.4750;0.1097;-1.3786;0.9507;1.678
40.4760;0.1686;-1.4369;0.7947;1.651
40.4810;0.2240;-1.4573;0.6006;1.592
40.4850;0.1949;-1.4584;0.4497;1.539
40.4900;0.2247;-1.4543;0.2940;1.501
40.4950;0.2032;-1.4493;0.1524;1.471
40.5000;0.2211;-1.4431;0.0059;1.460
40.5050;0.2590;-1.4259;-0.0309;1.450
40.5120;0.2595;-1.3689;-0.0108;1.393
40.5150;0.2509;-1.3056;-0.0200;1.330
40.5200;0.2524;-1.2601;-0.0391;1.286
40.5250;0.2494;-1.1989;0.0753;1.227
40.5300;0.2467;-1.0984;0.1701;1.139
40.5350;0.2636;-1.0357;0.2885;1.107
40.5400;0.2328;-1.0016;0.3828;1.097
40.5540;0.2024;-0.9488;0.4387;1.065
40.5540;0.2157;-0.9491;0.4278;1.063
40.5560;0.2297;-0.9494;0.4263;1.066
40.5620;0.2253;-0.8688;0.5254;1.040
40.5750;0.2256;-0.8078;0.6100;1.037
40.5770;0.3548;-0.7760;0.6278;1.059
40.5770;0.4547;-0.7400;0.6696;1.097
40.5810;0.5064;-0.6615;0.6781;1.074
40.5850;0.5479;-0.5977;0.6245;1.023
40.5900;0.5604;-0.5390;0.5615;0.959
40.5960;0.5107;-0.4757;0.4364;0.823
40.6010;0.4757;-0.3937;0.4455;0.761
40.6060;0.4599;-0.3029;0.3830;0.671
40.6130;0.3770;-0.2653;0.3302;0.567
40.6160;0.3942;-0.2758;0.1677;0.510
40.6210;0.3535;-0.2866;0.0246;0.456
40.6260;0.3219;-0.2543;-0.0083;0.410
40.6310;0.3183;-0.1835;-0.0172;0.368
40.6360;0.3376;-0.1747;-0.0740;0.387
40.6410;0.3083;-0.1556;-0.0447;0.348
40.6540;0.3024;-0.1359;-0.0013;0.332
40.6550;0.3872;-0.2161;0.0276;0.444
40.6580;0.4576;-0.3244;0.0851;0.567
40.6750;0.4661;-0.3796;0.0945;0.609
40.6770;0.3941;-0.4199;0.0845;0.582
40.6770;0.3474;-0.4357;0.0218;0.558
40.6800;0.2161;-0.4081;-0.0125;0.462
40.6810;0.1726;-0.3753;-0.0087;0.413
40.6860;0.1548;-0.2895;-0.0338;0.330
40.6920;0.1243;-0.2703;-0.0448;0.301
40.6970;0.0761;-0.2462;-0.0560;0.264
40.7010;0.0389;-0.2123;-0.0865;0.232
40.7060;0.0124;-0.2786;-0.0644;0.286
40.7140;-0.0320;-0.2731;0.0101;0.275
40.7180;-0.0612;-0.2872;0.0080;0.294
40.7220;-0.0610;-0.2968;0.0682;0.311
40.7270;-0.0843;-0.2688;0.1333;0.312
40.7320;-0.0981;-0.2512;0.1363;0.302
40.7370;-0.0832;-0.2441;0.0344;0.260
40.7420;-0.1551;-0.1901;0.1720;0.300
40.7540;-0.1667;-0.1083;0.2047;0.285
40.7550;-0.0560;-0.0991;0.0654;0.131
40.7570;-0.0380;-0.1001;-0.0542;0.120
40.7730;-0.0501;-0.1207;-0.1782;0.221
40.7740;-0.0921;-0.1033;-0.1966;0.240
40.7740;-0.0875;-0.0815;-0.2244;0.254
40.7790;-0.0607;-0.0889;-0.1994;0.227
40.7820;-0.0306;-0.1159;-0.2745;0.300
40.7870;-0.0639;-0.1194;-0.3207;0.348
40.7920;-0.0454;-0.1041;-0.3714;0.388
40.7990;-0.0033;-0.1416;-0.4698;0.491
40.8020;-0.0043;-0.2031;-0.5249;0.563
40.8070;-0.0148;-0.2212;-0.6232;0.661
40.8130;-0.0343;-0.1765;-0.6785;0.702
40.8180;-0.0531;-0.1791;-0.7482;0.771
40.8220;-0.0854;-0.1620;-0.7799;0.801
40.8300;-0.0164;-0.1681;-0.8835;0.899
40.8330;-0.0277;-0.1401;-0.8915;0.903
40.8380;-0.0237;-0.1162;-0.8951;0.903
40.8440;0.0146;-0.1393;-0.8941;0.905
40.8480;0.0155;-0.1664;-0.8935;0.909
40.8530;0.0266;-0.1208;-0.8931;0.902
40.8580;0.0050;-0.0506;-0.8739;0.875
40.8710;-0.0787;-0.0418;-0.8024;0.807
40.8720;-0.1047;-0.0037;-0.7359;0.743
40.8730;-0.1451;0.0110;-0.7318;0.746
40.8940;-0.1998;0.0644;-0.6417;0.675
40.8950;-0.2164;0.0752;-0.5280;0.576
40.8960;-0.2474;0.0909;-0.3857;0.467
40.8960;-0.2502;0.1354;-0.3201;0.428
40.8980;-0.2055;0.1848;-0.2785;0.392
