time;gFx;gFy;gFz;TgF
0.647000;0.0492;0.4242;0.9204;1.015
0.652000;0.0414;0.4286;0.9302;1.025
0.658000;0.0316;0.4369;0.9272;1.025
0.662000;0.0223;0.4452;0.9238;1.026
0.667000;0.0169;0.4574;0.9258;1.033
0.674000;0.0121;0.4652;0.9219;1.033
0.677000;0.0101;0.4652;0.9160;1.027
0.682000;0.0106;0.4623;0.9135;1.024
0.687000;0.0145;0.4618;0.9052;1.016
0.692000;0.0228;0.4560;0.8994;1.009
0.697000;0.0267;0.4555;0.8964;1.006
0.702000;0.0326;0.4564;0.8999;1.010
0.715000;0.0340;0.4545;0.9043;1.013
0.716000;0.0433;0.4555;0.9106;1.019
0.717000;0.0428;0.4530;0.9155;1.022
0.722000;0.0453;0.4511;0.9145;1.021
0.727000;0.0433;0.4477;0.9111;1.016
0.731000;0.0463;0.4467;0.9116;1.016
0.738000;0.0428;0.4481;0.9175;1.022
0.746000;0.0399;0.4545;0.9199;1.027
0.747000;0.0326;0.4599;0.9209;1.030
0.752000;0.0336;0.4657;0.9248;1.036
0.758000;0.0384;0.4657;0.9233;1.035
0.761000;0.0355;0.4613;0.9219;1.031
0.766000;0.0350;0.4613;0.9155;1.026
0.772000;0.0331;0.4569;0.9160;1.024
0.777000;0.0331;0.4545;0.9199;1.027
0.781000;0.0340;0.4569;0.9316;1.038
0.786000;0.0404;0.4574;0.9399;1.046
0.791000;0.0350;0.4623;0.9404;1.048
0.796000;0.0394;0.4589;0.9370;1.044
0.801000;0.0443;0.4594;0.9321;1.040
0.816000;0.0423;0.4550;0.9380;1.043
0.817000;0.0438;0.4599;0.9360;1.044
0.817000;0.0467;0.4613;0.9341;1.043
0.821000;0.0467;0.4613;0.9350;1.044
0.829000;0.0467;0.4662;0.9253;1.037
0.834000;0.0502;0.4682;0.9135;1.028
0.837000;0.0502;0.4682;0.9082;1.023
0.841000;0.0502;0.4618;0.9052;1.017
0.846000;0.0487;0.4594;0.9028;1.014
0.851000;0.0458;0.4560;0.8994;1.009
0.858000;0.0448;0.4530;0.9052;1.013
0.861000;0.0433;0.4516;0.9067;1.014
0.866000;0.0453;0.4530;0.9072;1.015
0.871000;0.0443;0.4501;0.9082;1.015
0.876000;0.0409;0.4525;0.9057;1.013
0.881000;0.0370;0.4520;0.9111;1.018
0.886000;0.0336;0.4530;0.9091;1.016
0.891000;0.0296;0.4589;0.9091;1.019
0.896000;0.0282;0.4628;0.9116;1.023
0.901000;0.0208;0.4648;0.9018;1.015
0.906000;0.0194;0.4672;0.8911;1.006
0.916000;0.0184;0.4677;0.8803;0.997
0.917000;0.0248;0.4657;0.8710;0.988
0.922000;0.0331;0.4618;0.8686;0.984
0.932000;0.0389;0.4628;0.8652;0.982
0.933000;0.0389;0.4604;0.8745;0.989
0.935000;0.0375;0.4574;0.8793;0.992
0.942000;0.0340;0.4584;0.8828;0.995
0.945000;0.0326;0.4525;0.8857;0.995
0.950000;0.0321;0.4530;0.8867;0.996
0.955000;0.0331;0.4545;0.8877;0.998
0.960000;0.0223;0.4599;0.8828;0.996
0.965000;0.0208;0.4589;0.8803;0.993
0.970000;0.0233;0.4584;0.8774;0.990
