time;gFx;gFy;gFz;TgF
0.709000;0.0264;0.3738;0.8766;0.953
0.719000;0.0230;0.3860;0.8507;0.934
0.728000;0.0264;0.3958;0.8517;0.939
0.740000;0.0274;0.4021;0.8473;0.938
0.749000;0.0327;0.4055;0.8600;0.951
0.760000;0.0381;0.4041;0.8912;0.979
0.769000;0.0459;0.3982;0.9132;0.997
0.779000;0.0366;0.3855;0.9381;1.015
0.791000;0.0318;0.3738;0.9631;1.034
0.800000;0.0205;0.3679;0.9821;1.049
0.810000;0.0195;0.3640;0.9806;1.046
0.833000;0.0098;0.3547;0.9694;1.032
0.837000;0.0147;0.3596;0.9626;1.028
0.844000;0.0220;0.3547;0.9635;1.027
0.867000;0.0899;0.3645;0.9714;1.041
0.869000;0.1720;0.3757;0.9733;1.057
0.877000;0.0366;0.3630;0.9499;1.018
0.883000;-0.0733;0.3709;1.0012;1.070
0.895000;-0.0401;0.3894;0.9499;1.027
0.902000;0.0166;0.3953;0.9137;0.996
0.911000;0.0103;0.3806;0.8961;0.974
0.924000;-0.0215;0.3748;0.9020;0.977
0.931000;-0.0254;0.3840;0.8995;0.978
0.944000;-0.0210;0.4002;0.8800;0.967
0.952000;-0.0161;0.4070;0.8702;0.961
0.975000;-0.0059;0.4085;0.8712;0.962
0.980000;-0.0010;0.4158;0.8741;0.968
0.984000;0.0117;0.4173;0.8746;0.969
0.994000;0.0098;0.4139;0.8829;0.975
1.002000;0.0254;0.4212;0.8932;0.988
1.013000;0.0288;0.4168;0.9054;0.997
1.024000;0.0225;0.4153;0.9137;1.004
1.034000;0.0151;0.4065;0.9245;1.010
1.044000;0.0073;0.4007;0.9342;1.017
1.053000;0.0093;0.4031;0.9372;1.020
1.064000;0.0068;0.3982;0.9357;1.017
1.076000;0.0078;0.3943;0.9328;1.013
1.084000;0.0024;0.3987;0.9259;1.008
1.095000;0.0044;0.4026;0.9269;1.011
1.104000;-0.0010;0.3997;0.9166;1.000
1.126000;0.0078;0.4046;0.9157;1.001
1.135000;0.0054;0.4055;0.9122;0.998
1.139000;0.0015;0.4036;0.9078;0.994
1.147000;-0.0039;0.3997;0.9054;0.990
1.155000;0.0005;0.4007;0.9147;0.999
1.166000;0.0010;0.4016;0.9127;0.997
1.178000;0.0015;0.4012;0.9176;1.001
1.185000;0.0039;0.4055;0.9181;1.004
1.197000;0.0059;0.4036;0.9132;0.998
1.205000;0.0024;0.4036;0.9118;0.997
1.216000;0.0024;0.4055;0.9152;1.001
1.230000;-0.0059;0.4031;0.9078;0.993
1.236000;-0.0010;0.4012;0.9103;0.995
1.251000;-0.0044;0.4041;0.9039;0.990
1.276000;-0.0093;0.4051;0.9054;0.992
1.277000;-0.0078;0.4055;0.9122;0.998
1.278000;-0.0064;0.4046;0.9137;0.999
1.287000;0.0034;0.4036;0.9186;1.003
1.298000;0.0078;0.4060;0.9210;1.007
1.309000;0.0200;0.4065;0.9186;1.005
1.317000;0.0200;0.4065;0.9181;1.004
1.329000;0.0171;0.4124;0.9142;1.003
1.337000;0.0107;0.4080;0.9132;1.000
1.348000;0.0005;0.4099;0.9215;1.009
1.360000;0.0078;0.4104;0.9030;0.992
1.368000;0.0117;0.4055;0.9264;1.011
1.380000;0.0176;0.4046;0.9171;1.003
1.389000;0.0166;0.4095;0.9230;1.010
1.415000;0.0151;0.4065;0.9113;0.998
1.423000;0.0147;0.4021;0.9020;0.988
1.424000;0.0088;0.4046;0.9034;0.990
1.429000;0.0088;0.4016;0.8956;0.982
1.439000;0.0103;0.3997;0.8912;0.977
1.450000;0.0147;0.4021;0.8883;0.975
1.459000;0.0171;0.4007;0.8922;0.978
1.470000;0.0195;0.4046;0.9000;0.987
1.481000;0.0161;0.4041;0.9064;0.993
1.489000;0.0176;0.4031;0.9147;1.000
1.499000;0.0083;0.4002;0.9240;1.007
1.517000;-0.0005;0.4007;0.9298;1.012
1.520000;0.0029;0.4036;0.9289;1.013
1.539000;0.0005;0.3982;0.9381;1.019
1.541000;0.0064;0.4055;0.9386;1.023
1.549000;0.0029;0.4007;0.9318;1.014
1.563000;0.0015;0.4080;0.9420;1.027
1.570000;-0.0005;0.4099;0.9445;1.030
1.582000;0.0010;0.4114;0.9469;1.032
1.594000;0.0103;0.4119;0.9508;1.036
1.602000;0.0122;0.4183;0.9464;1.035
1.611000;-0.0029;0.4134;0.9455;1.032
1.621000;-0.0054;0.4114;0.9445;1.030
1.634000;-0.0029;0.4168;0.9416;1.030
1.643000;0.0010;0.4090;0.9347;1.020
1.651000;0.0073;0.4114;0.9293;1.016
1.664000;0.0073;0.4183;0.9240;1.014
1.672000;0.0054;0.4139;0.9210;1.010
1.687000;-0.0039;0.4134;0.9220;1.010
1.716000;-0.0020;0.4124;0.9191;1.007
1.717000;-0.0024;0.4085;0.9127;1.000
1.718000;0.0000;0.4085;0.9205;1.007
1.723000;-0.0005;0.4099;0.9157;1.003
1.734000;0.0054;0.4090;0.9181;1.005
1.751000;0.0112;0.4119;0.9205;1.009
1.757000;0.0049;0.4090;0.9152;1.002
1.766000;0.0103;0.4085;0.9181;1.005
1.774000;0.0112;0.4041;0.9074;0.993
1.787000;0.0132;0.4134;0.9157;1.005
1.805000;0.0151;0.4075;0.9059;0.993
1.806000;0.0107;0.4099;0.9093;0.998
1.831000;0.0107;0.4080;0.9059;0.994
1.832000;0.0049;0.4085;0.9083;0.996
1.835000;0.0039;0.4095;0.9064;0.995
1.848000;0.0068;0.4065;0.9142;1.001
1.856000;0.0034;0.4070;0.9127;0.999
1.865000;0.0073;0.4095;0.9230;1.010
1.875000;0.0181;0.4051;0.9220;1.007
1.885000;0.0112;0.4026;0.9259;1.010
1.896000;0.0186;0.4080;0.9274;1.013
1.905000;0.0156;0.4031;0.9220;1.006
1.918000;0.0171;0.4085;0.9245;1.011
1.925000;0.0132;0.4124;0.9127;1.002
1.936000;0.0215;0.4099;0.9127;1.001
1.969000;0.0303;0.4099;0.9122;1.001
1.970000;0.0279;0.4158;0.9030;0.994
1.971000;0.0112;0.4119;0.9118;1.001
1.984000;-0.0103;0.4261;0.9005;0.996
1.998000;-0.0249;0.4246;0.8951;0.991
1.999000;-0.0239;0.4202;0.8951;0.989
2.013000;-0.0142;0.4236;0.8863;0.982
2.028000;-0.0059;0.4139;0.8834;0.976
2.030000;-0.0029;0.4305;0.8795;0.979
2.042000;-0.0005;0.4334;0.8751;0.977
2.048000;0.0029;0.4412;0.8756;0.980
2.057000;0.0049;0.4368;0.8790;0.982
2.069000;0.0010;0.4339;0.8878;0.988
2.078000;0.0059;0.4339;0.9020;1.001
2.094000;-0.0015;0.4295;0.9113;1.007
2.120000;-0.0049;0.4266;0.9225;1.016
2.121000;-0.0044;0.4241;0.9372;1.029
2.122000;-0.0044;0.4202;0.9406;1.030
2.131000;0.0010;0.4236;0.9425;1.033
2.140000;-0.0059;0.4261;0.9425;1.034
2.152000;-0.0010;0.4266;0.9259;1.019
2.160000;0.0000;0.4280;0.9191;1.014
2.168000;0.0039;0.4285;0.9083;1.004
2.182000;0.0020;0.4266;0.9010;0.997
2.191000;-0.0005;0.4295;0.8976;0.995
2.202000;0.0103;0.4305;0.9010;0.999
2.209000;0.0015;0.4290;0.8937;0.991
2.224000;0.0078;0.4290;0.8946;0.992
2.250000;0.0132;0.4305;0.9025;1.000
2.251000;0.0044;0.4246;0.9118;1.006
2.252000;0.0064;0.4256;0.9098;1.004
2.260000;-0.0015;0.4270;0.9074;1.003
2.271000;-0.0059;0.4236;0.9098;1.004
2.281000;-0.0010;0.4270;0.9064;1.002
2.290000;-0.0029;0.4290;0.9000;0.997
2.302000;-0.0020;0.4329;0.9064;1.004
2.310000;-0.0024;0.4319;0.8990;0.997
2.323000;0.0054;0.4285;0.9049;1.001
2.332000;0.0088;0.4373;0.9269;1.025
2.341000;0.0073;0.4358;0.9181;1.016
2.351000;0.0049;0.4412;0.9069;1.009
2.361000;0.0078;0.4446;0.9254;1.027
2.376000;0.0039;0.4495;0.9059;1.011
2.402000;0.0112;0.4398;0.9147;1.015
2.403000;0.0064;0.4422;0.9210;1.022
2.405000;0.0049;0.4422;0.9225;1.023
2.412000;0.0044;0.4476;0.9186;1.022
2.423000;0.0054;0.4446;0.9132;1.016
2.433000;0.0020;0.4451;0.9313;1.032
2.442000;0.0039;0.4485;0.9333;1.035
2.452000;-0.0029;0.4422;0.9269;1.027
2.462000;0.0020;0.4388;0.9342;1.032
2.472000;-0.0068;0.4373;0.9293;1.027
2.483000;-0.0122;0.4373;0.9157;1.015
2.492000;-0.0049;0.4378;0.9122;1.012
2.510000;0.0039;0.4417;0.9088;1.010
2.531000;0.0098;0.4383;0.9069;1.007
2.533000;0.0054;0.4441;0.9015;1.005
2.535000;0.0029;0.4446;0.9010;1.005
2.544000;-0.0103;0.4441;0.9030;1.006
2.559000;-0.0127;0.4373;0.9044;1.005
2.566000;-0.0132;0.4334;0.9020;1.001
2.574000;-0.0049;0.4324;0.9069;1.005
2.585000;-0.0137;0.4329;0.9069;1.005
2.595000;-0.0166;0.4354;0.9059;1.005
2.605000;-0.0151;0.4354;0.9059;1.005
2.615000;-0.0147;0.4393;0.9074;1.008
2.624000;-0.0093;0.4383;0.9157;1.015
2.638000;-0.0044;0.4402;0.9118;1.012
2.645000;-0.0078;0.4393;0.9142;1.014
2.660000;-0.0068;0.4339;0.9196;1.017
2.687000;-0.0029;0.4295;0.9118;1.008
2.688000;-0.0044;0.4310;0.9074;1.005
2.689000;-0.0039;0.4329;0.8946;0.994
2.696000;-0.0073;0.4354;0.8863;0.988
2.709000;-0.0044;0.4329;0.8834;0.984
2.721000;-0.0059;0.4358;0.8893;0.990
2.726000;-0.0034;0.4300;0.8898;0.988
2.738000;-0.0054;0.4339;0.8937;0.993
2.748000;0.0005;0.4334;0.8990;0.998
2.758000;-0.0020;0.4310;0.8976;0.996
2.777000;-0.0024;0.4305;0.9000;0.998
2.779000;-0.0010;0.4363;0.8995;1.000
2.803000;-0.0024;0.4393;0.8907;0.993
2.805000;-0.0049;0.4354;0.8907;0.991
2.808000;-0.0015;0.4329;0.8907;0.990
2.821000;-0.0078;0.4388;0.8888;0.991
2.829000;-0.0068;0.4363;0.8878;0.989
2.839000;-0.0039;0.4373;0.8898;0.991
2.854000;-0.0039;0.4368;0.8903;0.992
2.860000;-0.0015;0.4373;0.8868;0.989
2.871000;0.0010;0.4363;0.8937;0.995
2.879000;-0.0029;0.4324;0.8903;0.990
2.890000;-0.0005;0.4388;0.8898;0.992
2.898000;-0.0059;0.4398;0.8844;0.988
2.911000;-0.0068;0.4456;0.8863;0.992
2.936000;-0.0054;0.4402;0.8834;0.987
2.937000;0.0044;0.4422;0.8815;0.986
2.940000;0.0034;0.4344;0.8883;0.989
2.955000;0.0054;0.4427;0.8873;0.992
2.963000;0.0044;0.4388;0.8824;0.986
2.971000;0.0117;0.4388;0.8859;0.989
2.980000;0.0039;0.4344;0.8956;0.995
2.991000;-0.0044;0.4398;0.8927;0.995
3.001000;-0.0103;0.4398;0.8903;0.993
3.010000;-0.0107;0.4334;0.8903;0.990
3.023000;-0.0093;0.4344;0.8844;0.985
3.030000;-0.0151;0.4310;0.8883;0.987
3.043000;-0.0156;0.4339;0.8883;0.989
3.060000;-0.0151;0.4334;0.8805;0.981
3.062000;-0.0142;0.4329;0.8824;0.983
3.088000;-0.0107;0.4285;0.8761;0.975
3.090000;-0.0020;0.4339;0.8824;0.983
3.093000;-0.0166;0.4398;0.8878;0.991
3.104000;-0.0195;0.4378;0.8976;0.999
3.113000;-0.0205;0.4334;0.9054;1.004
3.124000;-0.0122;0.4339;0.9098;1.008
3.132000;-0.0059;0.4417;0.9088;1.010
3.144000;-0.0088;0.4354;0.9039;1.003
3.153000;-0.0064;0.4393;0.9030;1.004
3.162000;-0.0083;0.4466;0.9122;1.016
3.173000;-0.0044;0.4539;0.9176;1.024
3.181000;-0.0024;0.4520;0.9323;1.036
3.197000;0.0078;0.4520;0.9416;1.044
3.219000;-0.0005;0.4598;0.9547;1.060
3.221000;0.0000;0.4578;0.9611;1.065
3.223000;-0.0010;0.4608;0.9631;1.068
3.232000;-0.0068;0.4647;0.9733;1.079
3.242000;-0.0093;0.4744;0.9797;1.089
3.253000;-0.0122;0.4735;0.9846;1.093
3.264000;-0.0122;0.4764;0.9933;1.102
3.273000;-0.0093;0.4793;0.9841;1.095
3.283000;-0.0024;0.4759;0.9767;1.087
3.294000;0.0044;0.4749;0.9660;1.076
3.304000;0.0034;0.4759;0.9572;1.069
3.314000;0.0029;0.4803;0.9508;1.065
3.329000;0.0020;0.4725;0.9489;1.060
3.353000;0.0059;0.4754;0.9655;1.076
3.354000;0.0107;0.4715;0.9538;1.064
3.356000;0.0137;0.4696;0.9313;1.043
3.365000;0.0015;0.4730;0.9425;1.055
3.377000;-0.0010;0.4700;0.9132;1.027
3.387000;-0.0005;0.4715;0.9152;1.029
3.396000;0.0088;0.4686;0.9215;1.034
3.407000;0.0147;0.4700;0.9161;1.030
3.415000;0.0215;0.4769;0.9220;1.038
3.426000;0.0186;0.4744;0.9152;1.031
3.436000;0.0205;0.4764;0.9069;1.025
3.446000;0.0186;0.4725;0.8986;1.015
3.466000;0.0200;0.4725;0.8976;1.015
3.488000;0.0205;0.4710;0.8986;1.015
3.489000;0.0068;0.4705;0.8888;1.006
3.491000;0.0005;0.4671;0.9015;1.015
3.497000;-0.0010;0.4681;0.9044;1.018
3.512000;-0.0020;0.4613;0.9161;1.026
3.519000;-0.0176;0.4593;0.9054;1.015
3.528000;-0.0132;0.4598;0.9005;1.011
3.540000;-0.0200;0.4588;0.9127;1.022
3.549000;-0.0132;0.4671;0.9127;1.025
3.560000;-0.0132;0.4656;0.9196;1.031
3.567000;-0.0044;0.4647;0.9215;1.032
3.579000;0.0029;0.4647;0.9142;1.026
3.590000;0.0059;0.4647;0.9245;1.035
3.598000;0.0068;0.4681;0.9186;1.031
3.610000;-0.0054;0.4647;0.9181;1.029
3.618000;-0.0103;0.4700;0.9181;1.031
3.633000;-0.0093;0.4686;0.9254;1.037
3.652000;-0.0142;0.4705;0.9293;1.042
3.653000;-0.0205;0.4749;0.9328;1.047
3.666000;-0.0195;0.4696;0.9215;1.034
3.672000;-0.0171;0.4705;0.8990;1.015
3.682000;-0.0279;0.4676;0.8732;0.991
3.690000;-0.0337;0.4652;0.8536;0.973
3.700000;-0.0430;0.4608;0.8321;0.952
3.709000;-0.0445;0.4617;0.8316;0.952
3.719000;-0.0552;0.4627;0.8414;0.962
3.729000;-0.0601;0.4622;0.8487;0.968
3.749000;-0.0640;0.4573;0.8551;0.972
3.768000;-0.0743;0.4564;0.8575;0.974
3.769000;-0.0748;0.4510;0.8507;0.966
3.771000;-0.0777;0.4554;0.8536;0.971
3.780000;-0.0806;0.4559;0.8546;0.972
3.791000;-0.0738;0.4622;0.8614;0.980
3.802000;-0.0728;0.4578;0.8590;0.976
3.811000;-0.0611;0.4613;0.8482;0.967
3.820000;-0.0528;0.4608;0.8409;0.960
3.832000;-0.0567;0.4647;0.8277;0.951
3.845000;-0.0567;0.4666;0.8282;0.952
3.852000;-0.0557;0.4632;0.8228;0.946
3.862000;-0.0611;0.4642;0.8174;0.942
3.883000;-0.0616;0.4588;0.8150;0.937
3.905000;-0.0591;0.4661;0.8189;0.944
3.906000;-0.0552;0.4593;0.8160;0.938
3.907000;-0.0591;0.4637;0.8155;0.940
3.913000;-0.0625;0.4578;0.8106;0.933
3.924000;-0.0665;0.4661;0.8033;0.931
3.932000;-0.0635;0.4686;0.8106;0.938
3.943000;-0.0591;0.4710;0.8062;0.936
3.954000;-0.0528;0.4798;0.8101;0.943
3.963000;-0.0567;0.4813;0.8047;0.939
3.975000;-0.0577;0.4827;0.7969;0.934
3.983000;-0.0601;0.4774;0.7974;0.931
3.995000;-0.0660;0.4779;0.7872;0.923
4.003000;-0.0674;0.4813;0.7832;0.922
4.015000;-0.0728;0.4774;0.7720;0.911
4.035000;-0.0699;0.4774;0.7745;0.912
4.037000;-0.0669;0.4749;0.7642;0.902
4.059000;-0.0611;0.4784;0.7569;0.897
4.060000;-0.0596;0.4779;0.7544;0.895
4.064000;-0.0635;0.4798;0.7525;0.895
4.079000;-0.0723;0.4784;0.7354;0.880
4.085000;-0.0713;0.4832;0.7559;0.900
4.097000;-0.0689;0.4725;0.7637;0.901
4.104000;-0.0762;0.4764;0.7779;0.915
4.114000;-0.0708;0.4720;0.8003;0.932
4.125000;-0.0752;0.4696;0.8165;0.945
4.134000;-0.0850;0.4700;0.8326;0.960
4.146000;-0.0875;0.4754;0.8678;0.993
4.169000;-0.0899;0.4823;0.9113;1.035
4.170000;-0.0880;0.4857;0.9552;1.075
4.186000;-0.0772;0.4886;0.9992;1.115
4.187000;-0.0792;0.4818;1.0070;1.119
4.201000;-0.1002;0.4886;1.0280;1.143
4.210000;-0.1016;0.4901;1.0163;1.133
4.219000;-0.0718;0.4920;1.0192;1.134
4.230000;-0.0420;0.5047;1.0451;1.161
4.237000;-0.0225;0.5135;1.0583;1.177
4.247000;-0.0064;0.5218;1.0745;1.194
4.256000;0.0064;0.5301;1.0960;1.217
4.268000;0.0220;0.5380;1.1077;1.232
4.280000;0.0210;0.5311;1.1101;1.231
4.287000;0.0181;0.5287;1.1131;1.232
4.298000;0.0127;0.5301;1.1106;1.231
4.319000;0.0024;0.5223;1.1052;1.222
4.320000;0.0034;0.5218;1.0935;1.212
4.339000;0.0107;0.5165;1.0637;1.183
4.339000;0.0230;0.5199;1.0422;1.165
4.353000;0.0430;0.5199;1.0217;1.147
4.361000;0.0562;0.5199;1.0075;1.135
4.368000;0.0586;0.5150;0.9650;1.095
4.379000;0.0625;0.5155;0.9557;1.088
4.387000;0.0757;0.5018;0.9215;1.052
4.398000;0.0723;0.4989;0.9059;1.037
4.409000;0.0694;0.4945;0.8966;1.026
4.418000;0.0665;0.4896;0.8942;1.022
4.430000;0.0704;0.4862;0.8859;1.013
4.439000;0.0782;0.4832;0.8761;1.004
4.452000;0.0821;0.4881;0.8673;0.999
4.479000;0.0904;0.4911;0.8541;0.989
4.480000;0.0894;0.4906;0.8370;0.974
4.481000;0.0923;0.4950;0.8135;0.957
4.490000;0.0875;0.4984;0.8003;0.947
4.502000;0.0796;0.5023;0.8003;0.948
4.513000;0.0767;0.5101;0.7891;0.943
4.521000;0.0777;0.5121;0.7876;0.943
4.532000;0.0665;0.5121;0.7823;0.937
4.540000;0.0689;0.5174;0.7813;0.940
4.551000;0.0454;0.5204;0.7764;0.936
4.562000;0.0440;0.5213;0.7852;0.944
4.570000;0.0386;0.5287;0.7891;0.951
4.585000;0.0293;0.5292;0.7974;0.957
4.612000;0.0269;0.5292;0.8043;0.963
4.614000;0.0225;0.5306;0.7950;0.956
4.614000;0.0210;0.5316;0.7911;0.953
4.621000;0.0200;0.5350;0.7735;0.941
4.632000;0.0161;0.5375;0.7661;0.936
4.644000;0.0186;0.5375;0.7774;0.945
4.651000;0.0210;0.5438;0.7666;0.940
4.666000;0.0171;0.5360;0.7578;0.928
4.673000;0.0103;0.5375;0.7627;0.933
4.683000;0.0039;0.5331;0.7554;0.925
4.692000;0.0088;0.5380;0.7603;0.931
4.703000;0.0088;0.5345;0.7573;0.927
4.719000;0.0147;0.5394;0.7515;0.925
4.727000;0.0088;0.5443;0.7530;0.929
4.741000;0.0103;0.5448;0.7573;0.933
4.744000;0.0132;0.5443;0.7564;0.932
4.753000;-0.0024;0.5453;0.7544;0.931
4.764000;-0.0073;0.5453;0.7407;0.920
4.774000;0.0005;0.5487;0.7393;0.921
4.783000;0.0029;0.5492;0.7363;0.919
4.794000;0.0093;0.5560;0.7280;0.916
4.804000;-0.0005;0.5629;0.7261;0.919
4.815000;-0.0064;0.5712;0.7427;0.937
4.823000;0.0044;0.5692;0.7486;0.940
4.835000;0.0015;0.5727;0.7666;0.957
4.845000;-0.0044;0.5741;0.7759;0.965
4.854000;-0.0107;0.5751;0.7945;0.981
4.876000;-0.0137;0.5741;0.8091;0.992
4.879000;-0.0166;0.5712;0.8204;1.000
4.889000;-0.0132;0.5814;0.8243;1.009
4.900000;-0.0098;0.5834;0.8223;1.008
4.907000;-0.0044;0.5839;0.8028;0.993
4.917000;-0.0029;0.5888;0.8028;0.996
4.926000;0.0015;0.5966;0.8018;0.999
4.937000;0.0073;0.5922;0.8023;0.997
4.947000;0.0147;0.5854;0.8023;0.993
4.956000;0.0059;0.5844;0.7935;0.985
4.966000;-0.0068;0.5824;0.7837;0.976
4.975000;-0.0024;0.5731;0.7735;0.963
4.986000;-0.0161;0.5702;0.7652;0.954
5.004000;-0.0171;0.5712;0.7627;0.953
5.022000;-0.0112;0.5648;0.7598;0.947
5.023000;-0.0083;0.5653;0.7544;0.943
5.035000;-0.0068;0.5702;0.7495;0.942
5.038000;0.0078;0.5668;0.7456;0.937
5.048000;0.0195;0.5697;0.7383;0.933
5.056000;0.0103;0.5712;0.7417;0.936
5.068000;0.0054;0.5609;0.7446;0.932
5.076000;0.0029;0.5624;0.7363;0.927
5.087000;-0.0034;0.5526;0.7324;0.918
5.097000;-0.0039;0.5502;0.7285;0.913
5.108000;0.0039;0.5541;0.7246;0.912
5.117000;0.0112;0.5526;0.7339;0.919
5.128000;0.0181;0.5497;0.7451;0.926
5.137000;0.0220;0.5477;0.7652;0.941
5.152000;0.0200;0.5463;0.7705;0.945
5.162000;0.0127;0.5341;0.7852;0.950
5.169000;0.0059;0.5292;0.7901;0.951
5.180000;-0.0088;0.5282;0.8067;0.964
5.189000;-0.0029;0.5257;0.8145;0.969
5.200000;0.0083;0.5360;0.8360;0.993
5.209000;0.0161;0.5404;0.8556;1.012
5.219000;0.0318;0.5414;0.8903;1.042
5.230000;0.0435;0.5409;0.9249;1.072
5.240000;0.0591;0.5253;0.9679;1.103
5.251000;0.0718;0.5213;0.9997;1.130
5.259000;0.0469;0.5067;1.0447;1.162
5.272000;0.0147;0.4940;1.0852;1.192
5.291000;-0.0073;0.4656;1.1131;1.207
5.318000;-0.0406;0.4515;1.1248;1.213
5.320000;-0.0523;0.4412;1.1184;1.203
5.320000;-0.0616;0.4407;1.0896;1.177
5.322000;-0.0621;0.4603;1.0647;1.162
5.335000;-0.0459;0.4774;1.0417;1.147
5.344000;-0.0171;0.4999;1.0422;1.156
5.354000;-0.0073;0.5140;1.0486;1.168
5.365000;-0.0112;0.5042;1.0745;1.187
5.372000;-0.0205;0.4793;1.0852;1.187
5.383000;-0.0318;0.4666;1.1101;1.205
5.392000;-0.0513;0.4446;1.1399;1.225
5.403000;-0.0660;0.4226;1.1565;1.233
5.411000;-0.0826;0.4046;1.1707;1.241
5.427000;-0.0894;0.4021;1.1609;1.232
5.446000;-0.0836;0.3953;1.1463;1.215
5.449000;-0.1026;0.3953;1.1209;1.193
5.452000;-0.1080;0.3899;1.0964;1.169
5.466000;-0.0987;0.3797;1.0852;1.154
5.476000;-0.1055;0.3762;1.0735;1.142
5.484000;-0.0958;0.3689;1.0588;1.125
5.493000;-0.0875;0.3611;1.0481;1.112
5.505000;-0.0650;0.3660;1.0403;1.105
5.514000;-0.0445;0.3748;1.0412;1.108
5.524000;-0.0176;0.3762;1.0437;1.110
5.534000;-0.0059;0.3674;1.0363;1.100
5.544000;-0.0166;0.3582;1.0173;1.079
5.557000;-0.0244;0.3391;0.9890;1.046
5.576000;-0.0396;0.3215;0.9767;1.029
5.577000;-0.0572;0.3034;0.9474;0.996
5.592000;-0.0748;0.2966;0.9381;0.987
5.597000;-0.0904;0.2868;0.9240;0.972
5.605000;-0.1007;0.2780;0.9181;0.965
5.617000;-0.1051;0.2663;0.9049;0.949
5.625000;-0.0963;0.2658;0.8888;0.933
5.638000;-0.0919;0.2585;0.8766;0.918
5.645000;-0.0743;0.2619;0.8614;0.903
5.657000;-0.0581;0.2531;0.8404;0.880
5.668000;-0.0435;0.2609;0.8346;0.875
5.675000;-0.0464;0.2634;0.8292;0.871
5.688000;-0.0464;0.2643;0.8414;0.883
5.695000;-0.0586;0.2682;0.8414;0.885
5.710000;-0.0547;0.2717;0.8507;0.895
5.728000;-0.0635;0.2717;0.8575;0.902
5.729000;-0.0542;0.2819;0.8624;0.909
5.742000;-0.0596;0.2922;0.8624;0.913
5.753000;-0.0562;0.2981;0.8614;0.913
