time;gFx;gFy;gFz;TgF
1.372000;0.3147;0.8829;1.7414;1.978
1.373000;-0.1774;1.2797;1.2611;1.805
1.373000;-0.5003;1.4956;0.3474;1.615
1.374000;-0.5902;0.9064;0.4915;1.188
1.374000;-0.2893;0.5375;0.9479;1.127
1.374000;0.0122;0.5575;1.0754;1.211
1.386000;-0.1266;0.6968;0.6880;0.987
1.393000;-0.5253;0.7407;0.1358;0.918
1.407000;-0.8433;0.8868;-0.0093;1.224
1.426000;-0.8282;1.1556;0.1568;1.430
1.427000;-0.4187;1.1595;0.8873;1.519
1.433000;-0.7173;1.2210;1.3657;1.967
1.442000;-0.4671;0.8517;0.8458;1.288
1.453000;-0.3503;0.7187;0.4344;0.910
1.463000;-0.0625;0.9386;0.0362;0.941
1.475000;-0.2458;1.2567;-0.0088;1.281
1.484000;-0.1046;1.0745;-0.0586;1.081
1.494000;0.0396;0.9289;0.2169;0.955
1.505000;0.1290;0.7021;-0.1705;0.734
1.516000;0.4437;0.8746;-0.7857;1.257
1.529000;0.6430;1.1741;-1.2821;1.854
1.537000;0.5546;1.1907;-0.9704;1.633
1.549000;0.1471;0.8404;-0.2756;0.897
1.558000;-0.1710;0.5502;-0.0928;0.584
1.570000;-0.2116;0.6797;0.1002;0.719
1.576000;-0.3010;0.9894;1.1653;1.558
1.586000;-0.2873;1.0877;0.7461;1.350
1.597000;-0.1437;1.3276;0.4500;1.409
1.606000;-0.0176;1.3955;0.3025;1.428
1.616000;0.2101;1.2367;0.0088;1.254
1.626000;0.3963;1.1961;-0.2819;1.291
1.636000;0.4740;1.1306;-0.1593;1.236
1.646000;0.3621;1.0955;-0.0034;1.154
1.656000;0.2844;1.0549;0.1231;1.099
1.667000;0.2492;0.9948;-0.0752;1.028
1.676000;0.2682;0.8976;0.1055;0.943
1.686000;0.1691;0.8126;0.2971;0.882
1.697000;0.0772;0.8736;0.2243;0.905
1.706000;0.0938;1.0232;0.0674;1.030
1.717000;0.1319;1.1062;-0.0616;1.116
1.728000;0.1881;1.1912;-0.2428;1.230
1.739000;0.1163;1.2860;-0.1246;1.297
1.750000;0.0357;1.1155;0.1163;1.122
1.760000;0.0845;0.9235;0.1583;0.941
1.767000;0.0508;1.1492;0.3523;1.203
1.777000;0.0733;1.1878;0.3709;1.247
1.789000;0.1099;1.0979;0.2634;1.134
1.798000;0.2248;0.9596;0.1598;0.998
1.808000;0.3547;0.7417;0.0249;0.823
1.818000;0.2990;0.8453;0.1300;0.906
1.828000;0.2619;1.0578;0.1608;1.102
1.838000;0.3469;1.0422;0.2326;1.123
1.849000;0.7632;0.6909;-0.4222;1.113
1.858000;0.1432;1.1350;0.2976;1.182
1.868000;0.1363;0.9181;0.5414;1.075
1.879000;0.0899;1.1956;0.5008;1.299
1.891000;0.1793;1.4351;0.2726;1.472
1.901000;0.3191;1.5670;-0.0205;1.599
1.909000;0.4842;1.4878;-0.2008;1.577
1.919000;0.4862;1.1478;-0.3782;1.303
1.929000;0.3674;0.8736;-0.4002;1.029
1.939000;0.1715;0.4994;0.0034;0.528
1.949000;-0.3469;0.1080;0.3283;0.490
1.959000;-0.5707;0.1564;0.3943;0.711
1.969000;-0.2731;0.6127;0.3337;0.749
1.980000;-0.1608;1.2675;-0.1353;1.285
1.990000;0.0088;1.5499;-0.2668;1.573
2.000000;0.1339;1.5079;-0.1202;1.519
2.010000;0.0718;1.2181;-0.1730;1.232
2.020000;-0.0298;0.7373;-0.0743;0.742
2.030000;-0.1529;0.2199;0.1134;0.291
2.040000;-0.2697;0.0303;0.3103;0.412
2.050000;-0.2858;0.1446;0.3108;0.446
2.061000;-0.3147;0.5692;0.3797;0.753
2.071000;-0.2849;1.0662;0.1759;1.117
2.081000;-0.0542;1.3774;-0.0977;1.382
2.091000;0.0704;1.5445;-0.3406;1.583
2.101000;0.1529;1.3730;-0.2033;1.396
2.111000;0.1446;1.0676;-0.0748;1.080
2.121000;0.2047;0.9508;-0.0029;0.973
2.131000;0.2555;1.0144;0.1642;1.059
2.142000;0.2590;1.0725;0.1710;1.117
2.152000;0.2262;1.1771;0.1705;1.211
2.162000;0.2165;1.2103;0.1891;1.244
2.173000;0.2072;1.0642;0.1158;1.090
2.183000;0.2331;1.0363;0.1163;1.069
2.193000;0.2443;1.0637;0.1710;1.105
2.203000;0.2174;1.3857;0.4153;1.463
2.214000;0.2795;1.6794;0.3836;1.745
2.223000;0.2766;1.7903;0.3968;1.854
2.233000;0.3479;1.8836;-0.0518;1.916
2.244000;0.5805;1.8641;-0.5213;2.021
2.256000;0.6318;1.4961;-0.5130;1.703
2.265000;0.6083;1.1927;-0.0733;1.341
2.277000;0.2482;1.1751;0.1984;1.217
2.285000;0.1715;0.7832;0.1094;0.809
2.296000;0.0073;0.3381;0.1876;0.387
2.307000;-0.0503;-0.1925;0.3088;0.367
2.317000;-0.1730;-0.1813;0.3098;0.398
2.326000;-0.3078;0.0840;0.0396;0.322
2.337000;-0.4481;0.1608;-0.0757;0.482
2.350000;-0.5609;0.2687;0.1207;0.634
2.356000;-0.4871;0.9372;0.0342;1.057
2.367000;-0.3474;1.7688;-0.4613;1.861
2.376000;-0.1915;2.2095;-0.4803;2.269
2.389000;0.0640;1.9618;-0.4168;2.007
2.397000;-0.0352;1.8093;-0.2204;1.823
2.410000;-0.0782;1.5411;-0.0322;1.543
2.418000;-0.2077;1.4111;0.1554;1.435
2.428000;-0.3865;1.1038;0.0303;1.170
2.441000;-0.2966;0.6415;0.4520;0.839
2.447000;-0.0415;0.7539;0.3127;0.817
2.457000;0.1417;0.6269;-0.3782;0.746
2.471000;0.3684;0.0391;-0.4388;0.574
2.482000;0.2863;-0.4803;0.1349;0.575
2.488000;-0.0176;-0.4529;0.5145;0.686
2.499000;-0.2726;-0.1441;0.7271;0.790
2.512000;0.1217;-0.0122;0.7202;0.731
2.522000;0.2199;0.4461;0.2404;0.552
2.532000;0.4275;1.1727;-0.2380;1.271
2.540000;-0.1251;2.2613;-1.1907;2.559
2.551000;-0.0513;1.8709;-0.8096;2.039
2.563000;-0.4075;1.2577;-0.3767;1.375
2.572000;-0.2311;0.6899;0.0880;0.733
2.579000;-0.2521;1.1238;-0.2409;1.177
2.593000;0.0435;0.8087;-0.3391;0.878
2.603000;-0.0088;0.3894;-0.2306;0.453
2.614000;0.0987;0.4818;-0.1080;0.503
2.620000;0.1099;0.7749;-0.1231;0.792
2.633000;0.0772;1.2181;-0.1451;1.229
2.644000;0.0792;1.3334;-0.3440;1.379
2.653000;0.0357;1.4092;-0.3626;1.455
2.662000;0.0474;1.2391;-0.3840;1.298
2.674000;0.0836;1.0276;-0.3782;1.098
2.683000;0.0762;0.9191;-0.1857;0.941
2.695000;0.0059;1.8074;1.1311;2.132
2.702000;0.7632;1.5132;0.3562;1.732
2.713000;0.2682;1.3720;0.0493;1.399
2.725000;0.4656;1.2162;-0.1329;1.309
2.735000;0.0728;1.8753;0.9977;2.125
2.741000;0.9381;1.8685;-0.1500;2.096
2.756000;1.0486;1.3940;-1.2010;2.118
2.764000;-0.1896;2.3551;1.0691;2.593
2.776000;1.6764;0.9938;-1.3989;2.399
2.782000;0.0244;0.6093;-0.4402;0.752
2.795000;-0.0235;-0.0557;2.6483;2.649
2.806000;0.0635;0.0401;-0.7036;0.708
2.816000;0.2028;0.4554;-0.6171;0.793
2.825000;-0.3757;0.7295;2.2896;2.432
2.837000;-0.2091;0.6601;1.3168;1.488
2.848000;-0.2663;0.9376;-0.5614;1.125
2.854000;0.2551;1.2000;-3.5429;3.749
2.866000;0.4681;1.2367;-1.9266;2.337
2.874000;0.6142;0.9118;0.0503;1.100
2.886000;0.5507;1.0178;0.2209;1.178
2.898000;0.3513;1.1121;0.3650;1.222
2.904000;0.0430;1.4795;-0.4925;1.560
2.915000;0.2702;1.2289;-0.1691;1.270
2.927000;0.4886;0.9210;0.2565;1.074
2.935000;-4.4693;-2.8242;-1.3031;5.445
2.948000;1.7815;1.0857;1.6158;2.639
2.954000;0.4759;3.2605;1.3666;3.567
2.965000;0.1979;2.3444;-1.1126;2.603
2.979000;0.1280;1.2606;-0.2287;1.288
2.988000;0.3386;0.4955;-0.4065;0.725
2.996000;0.1681;0.2981;-0.6577;0.741
3.009000;0.2849;0.4598;-0.0552;0.544
3.018000;0.2863;1.0549;0.4588;1.185
3.028000;0.4314;1.1746;0.4500;1.330
3.035000;0.5868;1.2274;0.4329;1.428
3.049000;0.4857;1.0158;0.1256;1.133
3.059000;0.6152;-0.0689;-0.2375;0.663
3.070000;0.3518;-0.4520;-0.6381;0.857
3.079000;0.0884;-0.6284;-0.8507;1.061
3.087000;0.0210;0.9958;0.0963;1.001
3.100000;0.7886;-1.2513;-1.5259;2.125
3.108000;0.4549;3.1794;1.6740;3.622
3.119000;0.8570;1.9799;-0.0738;2.159
3.127000;-0.4803;2.8980;0.0796;2.939
3.141000;-0.1373;2.1729;0.0733;2.178
3.149000;0.1759;0.7427;-0.4676;0.895
3.160000;0.3191;0.2145;-0.5727;0.690
3.167000;0.1529;0.2907;-0.4236;0.536
3.181000;0.3938;-0.8233;-1.1311;1.453
3.190000;1.4116;-4.1972;-3.5175;5.655
3.202000;0.9518;1.8259;0.3987;2.097
3.208000;0.3782;2.6458;0.9240;2.828
3.220000;4.2646;0.7911;-3.7447;5.730
3.229000;-2.0297;4.9780;5.2052;7.483
3.238000;0.3836;2.1230;2.5677;3.354
3.248000;0.2174;2.0400;0.5795;2.132
3.259000;0.4036;1.7219;0.1813;1.778
3.270000;0.5629;1.5030;-0.2746;1.628
3.283000;0.8961;1.3842;-0.2081;1.662
3.290000;0.9127;1.6056;0.1309;1.852
3.303000;0.8341;1.6676;0.6254;1.967
3.312000;1.2469;1.7136;1.4052;2.543
3.323000;1.1409;1.8518;1.7219;2.774
3.331000;0.7207;1.2948;0.0669;1.483
3.343000;-5.2643;-0.5199;0.5761;5.321
3.352000;-1.8372;-0.2096;-1.2284;2.220
3.364000;0.0176;1.0671;-1.5455;1.878
3.371000;0.1417;1.0124;-1.2504;1.615
3.380000;0.4656;0.8062;-1.0026;1.368
3.392000;0.1617;0.6557;-0.1764;0.698
3.402000;0.3943;0.9802;0.8946;1.384
3.412000;0.9582;1.0178;0.4901;1.481
3.421000;0.5507;0.9723;0.0562;1.119
3.432000;0.2233;0.9748;-0.0909;1.004
3.442000;0.3254;0.9352;-0.1617;1.003
3.455000;0.3699;0.8898;-0.1700;0.978
3.461000;0.3503;0.8932;-0.1378;0.969
3.475000;0.3142;0.9293;-0.1060;0.987
3.485000;0.2731;0.9899;-0.1016;1.032
3.494000;0.2570;1.0515;-0.0958;1.087
3.503000;0.2604;1.0691;-0.0772;1.103
3.517000;0.2614;1.0676;-0.0752;1.102
3.522000;0.2756;1.0539;-0.0836;1.093
3.535000;0.2819;1.0246;-0.0928;1.067
3.543000;0.3068;0.9992;-0.1051;1.051
3.552000;0.3362;0.9645;-0.1046;1.027
3.564000;0.3538;0.9230;-0.0977;0.993
3.575000;0.3777;0.9000;-0.0938;0.981
3.585000;0.4051;0.8785;-0.0708;0.970
3.596000;0.4114;0.8839;-0.0674;0.977
3.602000;0.4114;0.9074;-0.0655;0.998
3.616000;0.3894;0.9425;-0.0875;1.024
3.626000;0.3713;0.9684;-0.1158;1.044
3.637000;0.3679;0.9787;-0.1319;1.054
3.644000;0.3777;0.9655;-0.1412;1.046
3.657000;0.3880;0.9469;-0.1437;1.033
3.668000;0.3797;0.9328;-0.1275;1.015
3.676000;0.3479;0.9430;-0.0982;1.010
3.685000;0.3801;0.9381;-0.0772;1.015
3.698000;0.3792;0.9357;-0.0406;1.010
3.708000;0.3450;0.9572;-0.0498;1.019
3.719000;0.3181;0.9684;-0.0743;1.022
3.726000;0.2497;0.9679;-0.0826;1.003
3.737000;0.2438;0.9572;-0.1090;0.994
3.746000;0.2365;0.9547;-0.1158;0.990
3.759000;0.2116;0.9557;-0.1104;0.985
3.769000;0.2345;0.9650;-0.1129;0.999
3.779000;0.2712;0.9645;-0.1041;1.007
3.785000;0.2878;0.9591;-0.0850;1.005
3.800000;0.2814;0.9533;-0.0611;0.996
3.807000;0.2712;0.9528;-0.0547;0.992
3.819000;0.2624;0.9611;-0.0904;1.000
3.826000;0.2541;0.9723;-0.1495;1.016
3.839000;0.2399;0.9958;-0.1818;1.040
3.849000;0.2595;0.9977;-0.2013;1.050
3.859000;0.2326;1.0310;-0.1720;1.071
3.866000;0.2350;1.0647;-0.1285;1.098
3.877000;0.2292;1.0613;-0.1031;1.091
3.888000;0.2218;1.0525;-0.0821;1.079
3.899000;0.2345;1.0471;-0.0752;1.076
3.908000;0.2502;1.0285;-0.0816;1.062
3.917000;0.2717;0.9938;-0.0728;1.033
3.929000;0.2795;0.9626;-0.0679;1.005
3.939000;0.2692;0.9621;-0.0757;1.002
3.947000;0.2673;0.9699;-0.1007;1.011
3.957000;0.2536;0.9777;-0.1383;1.019
3.966000;0.2682;0.9670;-0.1578;1.016
3.977000;0.2888;0.9391;-0.1759;0.998
3.986000;0.3039;0.9235;-0.1827;0.989
3.998000;0.3093;0.9113;-0.1906;0.981
4.009000;0.3093;0.9215;-0.1998;0.992
4.019000;0.3171;0.9362;-0.2003;1.009
4.029000;0.3161;0.9538;-0.1881;1.022
4.037000;0.2888;0.9621;-0.1534;1.016
4.048000;0.2477;0.9440;-0.1402;0.986
4.057000;0.2321;0.8927;-0.1339;0.932
4.071000;0.2287;0.9777;-0.1588;1.017
4.077000;0.2287;0.9606;-0.1349;0.997
4.087000;0.2350;0.9596;-0.1412;0.998
4.098000;0.2492;0.9572;-0.1466;1.000
4.108000;0.2502;0.9601;-0.1715;1.007
4.118000;0.2560;0.9689;-0.2038;1.023
4.128000;0.2736;0.9621;-0.1964;1.019
4.139000;0.2858;0.9543;-0.1954;1.015
4.149000;0.2927;0.9523;-0.2018;1.016
4.159000;0.3137;0.9450;-0.2111;1.018
4.169000;0.3108;0.9249;-0.2086;0.998
4.179000;0.2902;0.8927;-0.1813;0.956
4.189000;0.2766;0.8849;-0.1656;0.942
4.200000;0.2453;0.9030;-0.1818;0.953
4.210000;0.2516;0.9289;-0.2101;0.985
4.220000;0.2692;0.9386;-0.2516;1.008
4.230000;0.2941;0.9440;-0.3005;1.033
4.240000;0.2800;0.9367;-0.2326;1.005
4.257000;0.2267;0.9391;-0.2345;0.994
4.266000;0.2086;0.9547;-0.2467;1.008
4.275000;0.1920;1.0002;-0.2526;1.049
4.281000;0.1896;1.0383;-0.2521;1.085
4.291000;0.1793;1.0451;-0.2218;1.083
4.302000;0.1691;1.0403;-0.1945;1.072
4.312000;0.1608;1.0163;-0.1940;1.047
4.322000;0.1783;0.9802;-0.2194;1.020
4.334000;0.1847;0.9572;-0.2384;1.004
4.342000;0.1783;0.9425;-0.2448;0.990
4.353000;0.1813;0.9289;-0.2521;0.979
4.363000;0.1813;0.9235;-0.2590;0.976
4.376000;0.1842;0.9201;-0.2878;0.981
4.386000;0.1857;0.9235;-0.3010;0.989
4.396000;0.2262;0.8668;-0.3376;0.957
4.403000;0.1559;0.8453;-0.3044;0.912
4.416000;0.3103;0.8106;-0.3029;0.919
4.426000;0.2985;0.7876;-0.3562;0.915
4.436000;0.3127;0.7842;-0.3547;0.916
4.445000;0.3132;0.7769;-0.3831;0.921
4.458000;0.3230;0.7935;-0.3298;0.918
4.464000;0.3660;0.8145;-0.2438;0.926
4.478000;0.3264;0.8609;-0.2008;0.942
4.486000;0.3244;0.9064;-0.2169;0.987
4.499000;0.3264;0.9645;-0.2287;1.044
4.506000;0.3274;1.0129;-0.2629;1.096
4.519000;0.3200;1.0486;-0.3103;1.139
4.528000;0.3205;1.0696;-0.3596;1.173
4.535000;0.3445;1.0945;-0.3801;1.209
4.546000;0.3498;1.0979;-0.4207;1.227
4.560000;0.3381;1.0877;-0.4539;1.226
4.569000;0.2981;1.0539;-0.4578;1.187
4.576000;0.2736;1.0241;-0.4515;1.152
4.590000;0.2697;0.9792;-0.4466;1.109
4.596000;0.2795;0.9396;-0.4500;1.079
4.608000;0.2922;0.8961;-0.4642;1.051
4.616000;0.3025;0.8531;-0.4637;1.017
4.629000;0.3181;0.8170;-0.4617;0.991
4.638000;0.3098;0.7798;-0.4363;0.946
4.649000;0.2731;0.7603;-0.4153;0.908
4.659000;0.2844;0.7315;-0.4002;0.881
4.670000;0.2604;0.7241;-0.3982;0.866
4.680000;0.2829;0.7266;-0.3884;0.871
4.688000;0.2702;0.7583;-0.3762;0.889
4.700000;0.3210;0.8018;-0.4060;0.954
4.710000;0.3332;0.8258;-0.4432;0.995
4.720000;0.3679;0.8297;-0.4784;1.026
4.727000;0.3992;0.8062;-0.4500;1.006
4.740000;0.4334;0.7950;-0.4134;0.995
4.749000;0.4393;0.7788;-0.3699;0.968
4.759000;0.4134;0.7720;-0.3635;0.948
4.769000;0.3982;0.7852;-0.4046;0.969
4.781000;0.4256;0.7974;-0.4461;1.008
4.792000;0.4681;0.7916;-0.4466;1.022
4.803000;0.5028;0.7759;-0.3948;1.005
4.810000;0.5047;0.7603;-0.3728;0.986
4.823000;0.4979;0.7642;-0.3889;0.992
4.832000;0.5072;0.7823;-0.3933;1.012
4.844000;0.5272;0.7901;-0.3787;1.023
4.851000;0.5546;0.8121;-0.3704;1.051
4.864000;0.5775;0.7989;-0.3650;1.051
4.873000;0.5785;0.8277;-0.3591;1.072
4.883000;0.5585;0.8507;-0.3298;1.070
4.893000;0.5213;0.8653;-0.3269;1.062
4.902000;0.4818;0.8893;-0.3313;1.064
4.913000;0.4534;0.9064;-0.3621;1.076
4.923000;0.4129;0.9249;-0.3953;1.087
4.931000;0.3611;0.9357;-0.4285;1.091
4.942000;0.3401;0.9137;-0.4554;1.076
4.954000;0.3914;0.7979;-0.4774;1.009
4.966000;0.3953;0.7285;-0.4930;0.964
4.972000;0.4197;0.7031;-0.5038;0.961
4.981000;0.4481;0.6929;-0.5184;0.974
4.994000;0.4725;0.7051;-0.5091;0.990
5.004000;0.4940;0.7202;-0.4935;1.003
5.012000;0.5267;0.7139;-0.5126;1.025
5.022000;0.5468;0.6968;-0.5140;1.024
5.033000;0.5687;0.6640;-0.4969;1.006
5.043000;0.5482;0.6274;-0.4534;0.949
5.055000;0.5575;0.5990;-0.4608;0.939
5.065000;0.5292;0.6293;-0.5121;0.969
5.074000;0.5673;0.6674;-0.5170;1.017
5.085000;0.5580;0.7192;-0.4813;1.030
5.094000;0.5448;0.7554;-0.4793;1.047
5.107000;0.5526;0.7598;-0.5023;1.065
5.115000;0.5595;0.7569;-0.5218;1.076
5.126000;0.5805;0.7407;-0.5062;1.069
5.136000;0.5917;0.7124;-0.5194;1.062
5.144000;0.6069;0.7065;-0.5355;1.074
5.156000;0.6455;0.7056;-0.5394;1.098
5.165000;0.6714;0.7114;-0.5370;1.116
5.176000;0.6586;0.7251;-0.5292;1.113
5.188000;0.6533;0.7354;-0.5091;1.108
5.196000;0.6386;0.7495;-0.5052;1.107
5.207000;0.6044;0.7451;-0.4827;1.074
5.218000;0.5785;0.7119;-0.4671;1.029
5.224000;0.5492;0.6640;-0.4583;0.976
5.235000;0.5365;0.6259;-0.4637;0.946
5.246000;0.5209;0.6337;-0.4832;0.952
5.258000;0.5233;0.6479;-0.4881;0.965
5.267000;0.5189;0.6753;-0.4989;0.987
5.277000;0.5126;0.6850;-0.5336;1.008
5.286000;0.4994;0.6714;-0.5482;1.000
5.296000;0.4915;0.6626;-0.5443;0.988
5.307000;0.4989;0.6557;-0.5287;0.979
5.318000;0.4906;0.6210;-0.5497;0.964
5.327000;0.4686;0.5653;-0.5917;0.943
5.338000;0.4774;0.5130;-0.6401;0.949
5.348000;0.4871;0.4940;-0.6914;0.979
5.359000;0.5316;0.4935;-0.7231;1.024
5.369000;0.5766;0.5013;-0.7227;1.052
5.377000;0.6069;0.4950;-0.7417;1.079
5.389000;0.6269;0.5008;-0.7261;1.082
5.400000;0.6103;0.5238;-0.6674;1.045
5.409000;0.5712;0.5438;-0.6337;1.012
5.420000;0.5707;0.5375;-0.6420;1.013
5.429000;0.6020;0.5345;-0.6411;1.029
5.440000;0.6225;0.5433;-0.6147;1.030
5.449000;0.5687;0.5658;-0.6015;1.003
5.461000;0.5282;0.5951;-0.5922;0.992
5.471000;0.5267;0.6113;-0.6029;1.007
5.478000;0.5692;0.6064;-0.5863;1.018
5.490000;0.5927;0.5731;-0.5497;0.991
5.500000;0.5766;0.5267;-0.4823;0.918
5.511000;0.5687;0.4945;-0.4642;0.885
5.521000;0.5658;0.4974;-0.4808;0.894
5.531000;0.5795;0.5341;-0.5375;0.954
5.542000;0.5956;0.5663;-0.5741;1.003
5.550000;0.5995;0.5673;-0.5844;1.011
5.560000;0.5888;0.5468;-0.5966;1.001
5.571000;0.5829;0.5360;-0.5937;0.990
5.581000;0.5917;0.5033;-0.5771;0.968
5.592000;0.5663;0.5077;-0.5717;0.951
5.603000;0.5687;0.5121;-0.6000;0.972
5.612000;0.5976;0.5194;-0.5849;0.984
5.623000;0.6073;0.5355;-0.5785;0.995
5.633000;0.6220;0.5394;-0.5301;0.979
5.643000;0.5917;0.5204;-0.5771;0.977
